timestamp,court_id,sport,district,day_of_week,hour,is_weekend,is_holiday,weather,price,n_courts,bookings,lead_time_days,is_repeat_customer,status
2026-02-11 17:00:00,bbc-01,Badminton,Sukhumvit,2,17,False,False,cloudy,450,4,3,12,True,completed
2026-02-11 17:00:00,bbc-01,Badminton,Sukhumvit,2,17,False,False,cloudy,450,4,3,10,True,completed
2026-02-11 17:00:00,bbc-01,Badminton,Sukhumvit,2,17,False,False,cloudy,450,4,3,14,True,completed
2026-02-11 18:00:00,bbc-01,Badminton,Sukhumvit,2,18,False,False,cloudy,650,4,3,1,False,completed
2026-02-11 18:00:00,bbc-01,Badminton,Sukhumvit,2,18,False,False,cloudy,650,4,3,15,False,completed
2026-02-11 18:00:00,bbc-01,Badminton,Sukhumvit,2,18,False,False,cloudy,650,4,3,8,True,completed
2026-02-11 19:00:00,bbc-01,Badminton,Sukhumvit,2,19,False,False,cloudy,650,4,4,7,False,completed
2026-02-11 19:00:00,bbc-01,Badminton,Sukhumvit,2,19,False,False,cloudy,650,4,4,16,True,cancelled
2026-02-11 19:00:00,bbc-01,Badminton,Sukhumvit,2,19,False,False,cloudy,650,4,4,28,False,completed
2026-02-11 19:00:00,bbc-01,Badminton,Sukhumvit,2,19,False,False,cloudy,650,4,4,6,False,no_show
2026-02-11 20:00:00,bbc-01,Badminton,Sukhumvit,2,20,False,False,cloudy,650,4,3,27,True,no_show
2026-02-11 20:00:00,bbc-01,Badminton,Sukhumvit,2,20,False,False,cloudy,650,4,3,15,True,no_show
2026-02-11 20:00:00,bbc-01,Badminton,Sukhumvit,2,20,False,False,cloudy,650,4,3,29,True,no_show
2026-02-11 21:00:00,bbc-01,Badminton,Sukhumvit,2,21,False,False,cloudy,650,4,3,11,True,completed
2026-02-11 21:00:00,bbc-01,Badminton,Sukhumvit,2,21,False,False,cloudy,650,4,3,29,True,completed
2026-02-11 21:00:00,bbc-01,Badminton,Sukhumvit,2,21,False,False,cloudy,650,4,3,19,True,cancelled
2026-02-11 22:00:00,bbc-01,Badminton,Sukhumvit,2,22,False,False,cloudy,450,4,2,20,False,completed
2026-02-11 22:00:00,bbc-01,Badminton,Sukhumvit,2,22,False,False,cloudy,450,4,2,16,False,completed
2026-02-12 08:00:00,bbc-01,Badminton,Sukhumvit,3,8,False,False,cloudy,450,4,1,13,False,no_show
2026-02-12 09:00:00,bbc-01,Badminton,Sukhumvit,3,9,False,False,cloudy,450,4,1,15,True,completed
2026-02-12 10:00:00,bbc-01,Badminton,Sukhumvit,3,10,False,False,cloudy,450,4,1,25,False,no_show
2026-02-12 11:00:00,bbc-01,Badminton,Sukhumvit,3,11,False,False,cloudy,450,4,1,23,True,completed
2026-02-12 13:00:00,bbc-01,Badminton,Sukhumvit,3,13,False,False,cloudy,450,4,1,0,False,completed
2026-02-12 15:00:00,bbc-01,Badminton,Sukhumvit,3,15,False,False,cloudy,450,4,1,20,True,completed
2026-02-12 16:00:00,bbc-01,Badminton,Sukhumvit,3,16,False,False,cloudy,450,4,1,25,True,completed
2026-02-12 17:00:00,bbc-01,Badminton,Sukhumvit,3,17,False,False,cloudy,450,4,3,22,True,completed
2026-02-12 17:00:00,bbc-01,Badminton,Sukhumvit,3,17,False,False,cloudy,450,4,3,14,True,completed
2026-02-12 17:00:00,bbc-01,Badminton,Sukhumvit,3,17,False,False,cloudy,450,4,3,10,False,completed
2026-02-12 18:00:00,bbc-01,Badminton,Sukhumvit,3,18,False,False,cloudy,650,4,4,20,True,completed
2026-02-12 18:00:00,bbc-01,Badminton,Sukhumvit,3,18,False,False,cloudy,650,4,4,19,False,no_show
2026-02-12 18:00:00,bbc-01,Badminton,Sukhumvit,3,18,False,False,cloudy,650,4,4,11,True,completed
2026-02-12 18:00:00,bbc-01,Badminton,Sukhumvit,3,18,False,False,cloudy,650,4,4,12,False,completed
2026-02-12 19:00:00,bbc-01,Badminton,Sukhumvit,3,19,False,False,cloudy,650,4,3,11,False,completed
2026-02-12 19:00:00,bbc-01,Badminton,Sukhumvit,3,19,False,False,cloudy,650,4,3,1,False,completed
2026-02-12 19:00:00,bbc-01,Badminton,Sukhumvit,3,19,False,False,cloudy,650,4,3,0,True,completed
2026-02-12 20:00:00,bbc-01,Badminton,Sukhumvit,3,20,False,False,cloudy,650,4,4,2,True,no_show
2026-02-12 20:00:00,bbc-01,Badminton,Sukhumvit,3,20,False,False,cloudy,650,4,4,12,False,completed
2026-02-12 20:00:00,bbc-01,Badminton,Sukhumvit,3,20,False,False,cloudy,650,4,4,15,False,completed
2026-02-12 20:00:00,bbc-01,Badminton,Sukhumvit,3,20,False,False,cloudy,650,4,4,12,False,completed
2026-02-12 21:00:00,bbc-01,Badminton,Sukhumvit,3,21,False,False,cloudy,650,4,2,28,True,completed
2026-02-12 21:00:00,bbc-01,Badminton,Sukhumvit,3,21,False,False,cloudy,650,4,2,6,True,completed
2026-02-12 22:00:00,bbc-01,Badminton,Sukhumvit,3,22,False,False,cloudy,450,4,2,11,False,completed
2026-02-12 22:00:00,bbc-01,Badminton,Sukhumvit,3,22,False,False,cloudy,450,4,2,7,True,completed
2026-02-13 09:00:00,bbc-01,Badminton,Sukhumvit,4,9,False,False,sunny,450,4,1,8,True,no_show
2026-02-13 11:00:00,bbc-01,Badminton,Sukhumvit,4,11,False,False,sunny,450,4,2,17,True,completed
2026-02-13 11:00:00,bbc-01,Badminton,Sukhumvit,4,11,False,False,sunny,450,4,2,9,True,completed
2026-02-13 12:00:00,bbc-01,Badminton,Sukhumvit,4,12,False,False,sunny,450,4,1,9,True,completed
2026-02-13 13:00:00,bbc-01,Badminton,Sukhumvit,4,13,False,False,sunny,450,4,2,20,True,no_show
2026-02-13 13:00:00,bbc-01,Badminton,Sukhumvit,4,13,False,False,sunny,450,4,2,24,False,no_show
2026-02-13 15:00:00,bbc-01,Badminton,Sukhumvit,4,15,False,False,sunny,450,4,1,6,False,completed
2026-02-13 16:00:00,bbc-01,Badminton,Sukhumvit,4,16,False,False,sunny,450,4,1,3,False,no_show
2026-02-13 17:00:00,bbc-01,Badminton,Sukhumvit,4,17,False,False,sunny,450,4,1,7,False,completed
2026-02-13 18:00:00,bbc-01,Badminton,Sukhumvit,4,18,False,False,sunny,650,4,3,17,False,no_show
2026-02-13 18:00:00,bbc-01,Badminton,Sukhumvit,4,18,False,False,sunny,650,4,3,28,True,no_show
2026-02-13 18:00:00,bbc-01,Badminton,Sukhumvit,4,18,False,False,sunny,650,4,3,4,True,no_show
2026-02-13 19:00:00,bbc-01,Badminton,Sukhumvit,4,19,False,False,sunny,650,4,4,1,False,completed
2026-02-13 19:00:00,bbc-01,Badminton,Sukhumvit,4,19,False,False,sunny,650,4,4,15,False,no_show
2026-02-13 19:00:00,bbc-01,Badminton,Sukhumvit,4,19,False,False,sunny,650,4,4,29,True,completed
2026-02-13 19:00:00,bbc-01,Badminton,Sukhumvit,4,19,False,False,sunny,650,4,4,16,True,no_show
2026-02-13 20:00:00,bbc-01,Badminton,Sukhumvit,4,20,False,False,sunny,650,4,4,27,False,completed
2026-02-13 20:00:00,bbc-01,Badminton,Sukhumvit,4,20,False,False,sunny,650,4,4,19,True,cancelled
2026-02-13 20:00:00,bbc-01,Badminton,Sukhumvit,4,20,False,False,sunny,650,4,4,0,False,completed
2026-02-13 20:00:00,bbc-01,Badminton,Sukhumvit,4,20,False,False,sunny,650,4,4,12,False,completed
2026-02-13 21:00:00,bbc-01,Badminton,Sukhumvit,4,21,False,False,sunny,650,4,4,23,True,completed
2026-02-13 21:00:00,bbc-01,Badminton,Sukhumvit,4,21,False,False,sunny,650,4,4,15,True,completed
2026-02-13 21:00:00,bbc-01,Badminton,Sukhumvit,4,21,False,False,sunny,650,4,4,5,False,completed
2026-02-13 21:00:00,bbc-01,Badminton,Sukhumvit,4,21,False,False,sunny,650,4,4,5,True,completed
2026-02-13 22:00:00,bbc-01,Badminton,Sukhumvit,4,22,False,False,sunny,450,4,2,19,True,completed
2026-02-13 22:00:00,bbc-01,Badminton,Sukhumvit,4,22,False,False,sunny,450,4,2,13,False,completed
2026-02-14 08:00:00,bbc-01,Badminton,Sukhumvit,5,8,True,False,sunny,450,4,3,17,True,no_show
2026-02-14 08:00:00,bbc-01,Badminton,Sukhumvit,5,8,True,False,sunny,450,4,3,11,False,completed
2026-02-14 08:00:00,bbc-01,Badminton,Sukhumvit,5,8,True,False,sunny,450,4,3,10,True,completed
2026-02-14 09:00:00,bbc-01,Badminton,Sukhumvit,5,9,True,False,sunny,450,4,4,19,False,completed
2026-02-14 09:00:00,bbc-01,Badminton,Sukhumvit,5,9,True,False,sunny,450,4,4,0,False,completed
2026-02-14 09:00:00,bbc-01,Badminton,Sukhumvit,5,9,True,False,sunny,450,4,4,13,False,no_show
2026-02-14 09:00:00,bbc-01,Badminton,Sukhumvit,5,9,True,False,sunny,450,4,4,11,True,completed
2026-02-14 10:00:00,bbc-01,Badminton,Sukhumvit,5,10,True,False,sunny,450,4,2,23,False,completed
2026-02-14 10:00:00,bbc-01,Badminton,Sukhumvit,5,10,True,False,sunny,450,4,2,21,True,no_show
2026-02-14 11:00:00,bbc-01,Badminton,Sukhumvit,5,11,True,False,sunny,450,4,1,12,False,no_show
2026-02-14 12:00:00,bbc-01,Badminton,Sukhumvit,5,12,True,False,sunny,450,4,3,7,True,no_show
2026-02-14 12:00:00,bbc-01,Badminton,Sukhumvit,5,12,True,False,sunny,450,4,3,7,True,completed
2026-02-14 12:00:00,bbc-01,Badminton,Sukhumvit,5,12,True,False,sunny,450,4,3,6,False,completed
2026-02-14 13:00:00,bbc-01,Badminton,Sukhumvit,5,13,True,False,sunny,450,4,2,8,True,completed
2026-02-14 13:00:00,bbc-01,Badminton,Sukhumvit,5,13,True,False,sunny,450,4,2,22,True,completed
2026-02-14 14:00:00,bbc-01,Badminton,Sukhumvit,5,14,True,False,sunny,450,4,3,1,True,completed
2026-02-14 14:00:00,bbc-01,Badminton,Sukhumvit,5,14,True,False,sunny,450,4,3,0,False,no_show
2026-02-14 14:00:00,bbc-01,Badminton,Sukhumvit,5,14,True,False,sunny,450,4,3,16,True,completed
2026-02-14 15:00:00,bbc-01,Badminton,Sukhumvit,5,15,True,False,sunny,450,4,2,6,True,completed
2026-02-14 15:00:00,bbc-01,Badminton,Sukhumvit,5,15,True,False,sunny,450,4,2,24,False,completed
2026-02-14 16:00:00,bbc-01,Badminton,Sukhumvit,5,16,True,False,sunny,450,4,3,22,True,completed
2026-02-14 16:00:00,bbc-01,Badminton,Sukhumvit,5,16,True,False,sunny,450,4,3,23,False,completed
2026-02-14 16:00:00,bbc-01,Badminton,Sukhumvit,5,16,True,False,sunny,450,4,3,13,True,completed
2026-02-14 17:00:00,bbc-01,Badminton,Sukhumvit,5,17,True,False,sunny,450,4,2,13,True,completed
2026-02-14 17:00:00,bbc-01,Badminton,Sukhumvit,5,17,True,False,sunny,450,4,2,12,True,completed
2026-02-14 18:00:00,bbc-01,Badminton,Sukhumvit,5,18,True,False,sunny,650,4,3,5,False,completed
2026-02-14 18:00:00,bbc-01,Badminton,Sukhumvit,5,18,True,False,sunny,650,4,3,17,False,completed
2026-02-14 18:00:00,bbc-01,Badminton,Sukhumvit,5,18,True,False,sunny,650,4,3,25,False,completed
2026-02-14 19:00:00,bbc-01,Badminton,Sukhumvit,5,19,True,False,sunny,650,4,2,7,True,completed
2026-02-14 19:00:00,bbc-01,Badminton,Sukhumvit,5,19,True,False,sunny,650,4,2,1,False,completed
2026-02-14 20:00:00,bbc-01,Badminton,Sukhumvit,5,20,True,False,sunny,650,4,4,16,False,completed
2026-02-14 20:00:00,bbc-01,Badminton,Sukhumvit,5,20,True,False,sunny,650,4,4,11,False,completed
2026-02-14 20:00:00,bbc-01,Badminton,Sukhumvit,5,20,True,False,sunny,650,4,4,23,True,no_show
2026-02-14 20:00:00,bbc-01,Badminton,Sukhumvit,5,20,True,False,sunny,650,4,4,25,False,no_show
2026-02-14 21:00:00,bbc-01,Badminton,Sukhumvit,5,21,True,False,sunny,650,4,2,28,True,no_show
2026-02-14 21:00:00,bbc-01,Badminton,Sukhumvit,5,21,True,False,sunny,650,4,2,11,False,completed
2026-02-14 22:00:00,bbc-01,Badminton,Sukhumvit,5,22,True,False,sunny,450,4,3,27,False,no_show
2026-02-14 22:00:00,bbc-01,Badminton,Sukhumvit,5,22,True,False,sunny,450,4,3,3,False,no_show
2026-02-14 22:00:00,bbc-01,Badminton,Sukhumvit,5,22,True,False,sunny,450,4,3,11,False,no_show
2026-02-15 08:00:00,bbc-01,Badminton,Sukhumvit,6,8,True,False,sunny,450,4,4,7,True,cancelled
2026-02-15 08:00:00,bbc-01,Badminton,Sukhumvit,6,8,True,False,sunny,450,4,4,27,False,completed
2026-02-15 08:00:00,bbc-01,Badminton,Sukhumvit,6,8,True,False,sunny,450,4,4,18,False,no_show
2026-02-15 08:00:00,bbc-01,Badminton,Sukhumvit,6,8,True,False,sunny,450,4,4,10,False,completed
2026-02-15 09:00:00,bbc-01,Badminton,Sukhumvit,6,9,True,False,sunny,450,4,3,4,False,completed
2026-02-15 09:00:00,bbc-01,Badminton,Sukhumvit,6,9,True,False,sunny,450,4,3,23,False,no_show
2026-02-15 09:00:00,bbc-01,Badminton,Sukhumvit,6,9,True,False,sunny,450,4,3,19,False,completed
2026-02-15 10:00:00,bbc-01,Badminton,Sukhumvit,6,10,True,False,sunny,450,4,3,25,False,completed
2026-02-15 10:00:00,bbc-01,Badminton,Sukhumvit,6,10,True,False,sunny,450,4,3,13,True,completed
2026-02-15 10:00:00,bbc-01,Badminton,Sukhumvit,6,10,True,False,sunny,450,4,3,4,True,completed
2026-02-15 11:00:00,bbc-01,Badminton,Sukhumvit,6,11,True,False,sunny,450,4,2,10,True,cancelled
2026-02-15 11:00:00,bbc-01,Badminton,Sukhumvit,6,11,True,False,sunny,450,4,2,18,False,no_show
2026-02-15 12:00:00,bbc-01,Badminton,Sukhumvit,6,12,True,False,sunny,450,4,1,7,True,completed
2026-02-15 13:00:00,bbc-01,Badminton,Sukhumvit,6,13,True,False,sunny,450,4,3,2,True,completed
2026-02-15 13:00:00,bbc-01,Badminton,Sukhumvit,6,13,True,False,sunny,450,4,3,24,True,no_show
2026-02-15 13:00:00,bbc-01,Badminton,Sukhumvit,6,13,True,False,sunny,450,4,3,15,False,completed
2026-02-15 14:00:00,bbc-01,Badminton,Sukhumvit,6,14,True,False,sunny,450,4,1,11,True,completed
2026-02-15 15:00:00,bbc-01,Badminton,Sukhumvit,6,15,True,False,sunny,450,4,3,16,True,completed
2026-02-15 15:00:00,bbc-01,Badminton,Sukhumvit,6,15,True,False,sunny,450,4,3,22,True,completed
2026-02-15 15:00:00,bbc-01,Badminton,Sukhumvit,6,15,True,False,sunny,450,4,3,0,True,completed
2026-02-15 16:00:00,bbc-01,Badminton,Sukhumvit,6,16,True,False,sunny,450,4,2,13,True,completed
2026-02-15 16:00:00,bbc-01,Badminton,Sukhumvit,6,16,True,False,sunny,450,4,2,7,True,no_show
2026-02-15 17:00:00,bbc-01,Badminton,Sukhumvit,6,17,True,False,sunny,450,4,3,2,False,completed
2026-02-15 17:00:00,bbc-01,Badminton,Sukhumvit,6,17,True,False,sunny,450,4,3,1,False,completed
2026-02-15 17:00:00,bbc-01,Badminton,Sukhumvit,6,17,True,False,sunny,450,4,3,13,True,completed
2026-02-15 18:00:00,bbc-01,Badminton,Sukhumvit,6,18,True,False,sunny,650,4,2,16,False,no_show
2026-02-15 18:00:00,bbc-01,Badminton,Sukhumvit,6,18,True,False,sunny,650,4,2,15,False,no_show
2026-02-15 19:00:00,bbc-01,Badminton,Sukhumvit,6,19,True,False,sunny,650,4,4,23,False,completed
2026-02-15 19:00:00,bbc-01,Badminton,Sukhumvit,6,19,True,False,sunny,650,4,4,13,False,completed
2026-02-15 19:00:00,bbc-01,Badminton,Sukhumvit,6,19,True,False,sunny,650,4,4,17,False,cancelled
2026-02-15 19:00:00,bbc-01,Badminton,Sukhumvit,6,19,True,False,sunny,650,4,4,24,True,completed
2026-02-15 20:00:00,bbc-01,Badminton,Sukhumvit,6,20,True,False,sunny,650,4,4,19,False,no_show
2026-02-15 20:00:00,bbc-01,Badminton,Sukhumvit,6,20,True,False,sunny,650,4,4,27,True,no_show
2026-02-15 20:00:00,bbc-01,Badminton,Sukhumvit,6,20,True,False,sunny,650,4,4,6,False,no_show
2026-02-15 20:00:00,bbc-01,Badminton,Sukhumvit,6,20,True,False,sunny,650,4,4,23,True,no_show
2026-02-15 21:00:00,bbc-01,Badminton,Sukhumvit,6,21,True,False,sunny,650,4,3,20,True,completed
2026-02-15 21:00:00,bbc-01,Badminton,Sukhumvit,6,21,True,False,sunny,650,4,3,17,True,no_show
2026-02-15 21:00:00,bbc-01,Badminton,Sukhumvit,6,21,True,False,sunny,650,4,3,0,False,completed
2026-02-16 08:00:00,bbc-01,Badminton,Sukhumvit,0,8,False,False,rainy,450,4,2,16,False,cancelled
2026-02-16 08:00:00,bbc-01,Badminton,Sukhumvit,0,8,False,False,rainy,450,4,2,25,True,completed
2026-02-16 09:00:00,bbc-01,Badminton,Sukhumvit,0,9,False,False,rainy,450,4,1,19,True,completed
2026-02-16 10:00:00,bbc-01,Badminton,Sukhumvit,0,10,False,False,rainy,450,4,2,0,False,completed
2026-02-16 10:00:00,bbc-01,Badminton,Sukhumvit,0,10,False,False,rainy,450,4,2,8,True,completed
2026-02-16 11:00:00,bbc-01,Badminton,Sukhumvit,0,11,False,False,rainy,450,4,2,17,True,completed
2026-02-16 11:00:00,bbc-01,Badminton,Sukhumvit,0,11,False,False,rainy,450,4,2,24,False,completed
2026-02-16 12:00:00,bbc-01,Badminton,Sukhumvit,0,12,False,False,rainy,450,4,1,13,True,no_show
2026-02-16 13:00:00,bbc-01,Badminton,Sukhumvit,0,13,False,False,rainy,450,4,1,25,False,completed
2026-02-16 14:00:00,bbc-01,Badminton,Sukhumvit,0,14,False,False,rainy,450,4,2,23,False,completed
2026-02-16 14:00:00,bbc-01,Badminton,Sukhumvit,0,14,False,False,rainy,450,4,2,8,True,completed
2026-02-16 15:00:00,bbc-01,Badminton,Sukhumvit,0,15,False,False,rainy,450,4,2,5,True,completed
2026-02-16 15:00:00,bbc-01,Badminton,Sukhumvit,0,15,False,False,rainy,450,4,2,27,True,completed
2026-02-16 16:00:00,bbc-01,Badminton,Sukhumvit,0,16,False,False,rainy,450,4,1,17,True,completed
2026-02-16 17:00:00,bbc-01,Badminton,Sukhumvit,0,17,False,False,rainy,450,4,3,25,True,completed
2026-02-16 17:00:00,bbc-01,Badminton,Sukhumvit,0,17,False,False,rainy,450,4,3,27,False,completed
2026-02-16 17:00:00,bbc-01,Badminton,Sukhumvit,0,17,False,False,rainy,450,4,3,12,False,completed
2026-02-16 18:00:00,bbc-01,Badminton,Sukhumvit,0,18,False,False,rainy,650,4,3,1,False,no_show
2026-02-16 18:00:00,bbc-01,Badminton,Sukhumvit,0,18,False,False,rainy,650,4,3,27,True,no_show
2026-02-16 18:00:00,bbc-01,Badminton,Sukhumvit,0,18,False,False,rainy,650,4,3,17,True,completed
2026-02-16 19:00:00,bbc-01,Badminton,Sukhumvit,0,19,False,False,rainy,650,4,4,3,True,cancelled
2026-02-16 19:00:00,bbc-01,Badminton,Sukhumvit,0,19,False,False,rainy,650,4,4,15,False,completed
2026-02-16 19:00:00,bbc-01,Badminton,Sukhumvit,0,19,False,False,rainy,650,4,4,0,False,completed
2026-02-16 19:00:00,bbc-01,Badminton,Sukhumvit,0,19,False,False,rainy,650,4,4,8,True,completed
2026-02-16 20:00:00,bbc-01,Badminton,Sukhumvit,0,20,False,False,rainy,650,4,2,10,True,completed
2026-02-16 20:00:00,bbc-01,Badminton,Sukhumvit,0,20,False,False,rainy,650,4,2,13,False,completed
2026-02-16 21:00:00,bbc-01,Badminton,Sukhumvit,0,21,False,False,rainy,650,4,4,16,True,completed
2026-02-16 21:00:00,bbc-01,Badminton,Sukhumvit,0,21,False,False,rainy,650,4,4,25,True,no_show
2026-02-16 21:00:00,bbc-01,Badminton,Sukhumvit,0,21,False,False,rainy,650,4,4,10,True,completed
2026-02-16 21:00:00,bbc-01,Badminton,Sukhumvit,0,21,False,False,rainy,650,4,4,22,False,completed
2026-02-16 22:00:00,bbc-01,Badminton,Sukhumvit,0,22,False,False,rainy,450,4,3,28,True,completed
2026-02-16 22:00:00,bbc-01,Badminton,Sukhumvit,0,22,False,False,rainy,450,4,3,22,False,no_show
2026-02-16 22:00:00,bbc-01,Badminton,Sukhumvit,0,22,False,False,rainy,450,4,3,7,False,completed
2026-02-17 08:00:00,bbc-01,Badminton,Sukhumvit,1,8,False,True,cloudy,450,4,2,20,True,completed
2026-02-17 08:00:00,bbc-01,Badminton,Sukhumvit,1,8,False,True,cloudy,450,4,2,8,False,completed
2026-02-17 11:00:00,bbc-01,Badminton,Sukhumvit,1,11,False,True,cloudy,450,4,1,14,False,completed
2026-02-17 12:00:00,bbc-01,Badminton,Sukhumvit,1,12,False,True,cloudy,450,4,3,19,False,completed
2026-02-17 12:00:00,bbc-01,Badminton,Sukhumvit,1,12,False,True,cloudy,450,4,3,8,False,completed
2026-02-17 12:00:00,bbc-01,Badminton,Sukhumvit,1,12,False,True,cloudy,450,4,3,0,True,completed
2026-02-17 13:00:00,bbc-01,Badminton,Sukhumvit,1,13,False,True,cloudy,450,4,1,25,False,no_show
2026-02-17 14:00:00,bbc-01,Badminton,Sukhumvit,1,14,False,True,cloudy,450,4,1,21,True,no_show
2026-02-17 15:00:00,bbc-01,Badminton,Sukhumvit,1,15,False,True,cloudy,450,4,2,3,True,completed
2026-02-17 15:00:00,bbc-01,Badminton,Sukhumvit,1,15,False,True,cloudy,450,4,2,11,False,completed
2026-02-17 16:00:00,bbc-01,Badminton,Sukhumvit,1,16,False,True,cloudy,450,4,3,7,True,completed
2026-02-17 16:00:00,bbc-01,Badminton,Sukhumvit,1,16,False,True,cloudy,450,4,3,29,False,no_show
2026-02-17 16:00:00,bbc-01,Badminton,Sukhumvit,1,16,False,True,cloudy,450,4,3,28,False,completed
2026-02-17 17:00:00,bbc-01,Badminton,Sukhumvit,1,17,False,True,cloudy,450,4,2,20,False,no_show
2026-02-17 17:00:00,bbc-01,Badminton,Sukhumvit,1,17,False,True,cloudy,450,4,2,13,False,no_show
2026-02-17 18:00:00,bbc-01,Badminton,Sukhumvit,1,18,False,True,cloudy,650,4,4,1,False,completed
2026-02-17 18:00:00,bbc-01,Badminton,Sukhumvit,1,18,False,True,cloudy,650,4,4,7,False,no_show
2026-02-17 18:00:00,bbc-01,Badminton,Sukhumvit,1,18,False,True,cloudy,650,4,4,2,True,completed
2026-02-17 18:00:00,bbc-01,Badminton,Sukhumvit,1,18,False,True,cloudy,650,4,4,23,True,completed
2026-02-17 19:00:00,bbc-01,Badminton,Sukhumvit,1,19,False,True,cloudy,650,4,4,2,True,completed
2026-02-17 19:00:00,bbc-01,Badminton,Sukhumvit,1,19,False,True,cloudy,650,4,4,20,True,completed
2026-02-17 19:00:00,bbc-01,Badminton,Sukhumvit,1,19,False,True,cloudy,650,4,4,28,True,completed
2026-02-17 19:00:00,bbc-01,Badminton,Sukhumvit,1,19,False,True,cloudy,650,4,4,9,False,no_show
2026-02-17 20:00:00,bbc-01,Badminton,Sukhumvit,1,20,False,True,cloudy,650,4,4,20,True,completed
2026-02-17 20:00:00,bbc-01,Badminton,Sukhumvit,1,20,False,True,cloudy,650,4,4,26,False,completed
